Date,Open,High,Low,Close
2022-05-06,184.9600067138672,185.4199981689453,180.5500030517578,182.5800018310547
2022-05-09,179.86000061035156,182.64999389648438,174.10000610351562,174.89999389648438
2022-05-10,177.57000732421875,178.91000366210938,171.1999969482422,174.9499969482422
2022-05-11,175.1300048828125,178.19000244140625,170.3000030517578,170.60000610351562
2022-05-12,169.8300018310547,174.33999633789062,168.89999389648438,172.60000610351562
2022-05-13,175.0399932861328,179.41000366210938,175.00999450683594,178.07000732421875
2022-05-16,177.5,179.44000244140625,176.13999938964844,177.22000122070312
2022-05-17,180.41000366210938,182.83999633789062,178.99000549316406,182.63999938964844
2022-05-18,180.47000122070312,181.41000366210938,175.10000610351562,176.24000549316406
2022-05-19,174.88999938964844,178.80999755859375,174.88999938964844,176.52999877929688
2022-05-20,178.5,178.97000122070312,171.7899932861328,176.0800018310547
2022-05-23,177.8800048828125,178.9600067138672,175.5,178.2100067138672
2022-05-24,176.57000732421875,176.92999267578125,172.3300018310547,175.57000732421875
2022-05-25,174.8800048828125,179.77999877929688,174.80999755859375,178.72999572753906
2022-05-26,179.85000610351562,183.8000030517578,179.6999969482422,182.72000122070312
2022-05-27,183.75999450683594,187.64999389648438,183.39999389648438,187.63999938964844
2022-05-31,186.91000366210938,187.67999267578125,184.08999633789062,185.30999755859375
2022-06-01,186.27000427246094,186.94000244140625,181.77000427246094,184.25999450683594
2022-06-02,184.58999633789062,188.75999450683594,184.1699981689453,188.75999450683594
2022-06-03,187.2899932861328,187.9600067138672,185.7899932861328,187.05999755859375
2022-06-06,189.2899932861328,189.30999755859375,186.8300018310547,187.8699951171875
2022-06-07,186.41000366210938,190.94000244140625,185.89999389648438,190.89999389648438
2022-06-08,189.9600067138672,190.6999969482422,187.05999755859375,187.9499969482422
2022-06-09,186.5500030517578,187.07000732421875,183.52999877929688,183.57000732421875
2022-06-10,180.50999450683594,181.5500030517578,177.64999389648438,178.58999633789062
2022-06-13,173.6300048828125,174.9600067138672,169.2899932861328,170.1999969482422
2022-06-14,170.6699981689453,171.24000549316406,167.74000549316406,169.3800048828125
2022-06-15,171.2100067138672,174.05999755859375,168.66000366210938,171.86000061035156
2022-06-16,167.83999633789062,168.4199981689453,162.77999877929688,163.89999389648438
2022-06-17,164.47999572753906,167.52000427246094,163.6999969482422,165.17999267578125
2022-06-21,167.97999572753906,170.0800018310547,166.80999755859375,168.13999938964844
2022-06-22,165.9600067138672,169.25999450683594,165.3699951171875,167.82000732421875
2022-06-23,168.19000244140625,170.22999572753906,166.5500030517578,169.8300018310547
2022-06-24,171.22000122070312,175.10000610351562,170.89999389648438,175.08999633789062
2022-06-27,175.6699981689453,176.99000549316406,174.17999267578125,175.74000549316406
2022-06-28,176.92999267578125,178.14999389648438,172.35000610351562,172.44000244140625
2022-06-29,172.5500030517578,172.6999969482422,168.97000122070312,170.69000244140625
2022-06-30,168.1999969482422,171.30999755859375,166.75999450683594,169.36000061035156
2022-07-01,169.0500030517578,171.83999633789062,167.66000366210938,171.41000366210938
2022-07-05,168.67999267578125,172.89999389648438,166.72999572753906,172.8300018310547
2022-07-06,172.4499969482422,173.7100067138672,169.75,171.5500030517578
2022-07-07,172.86000061035156,175.97999572753906,172.85000610351562,175.61000061035156
2022-07-08,175.07000732421875,176.99000549316406,173.64999389648438,175.58999633789062
2022-07-11,174.25999450683594,174.97000122070312,171.60000610351562,172.05999755859375
2022-07-12,171.5399932861328,173.36000061035156,170.55999755859375,171.47000122070312
2022-07-13,169.14999389648438,172.27999877929688,168.7899932861328,171.32000732421875
2022-07-14,168.67999267578125,170.0,167.02000427246094,169.55999755859375
2022-07-15,171.5399932861328,173.35000610351562,169.30999755859375,173.08999633789062
2022-07-18,175.1300048828125,176.2899932861328,172.05999755859375,172.60000610351562
2022-07-19,174.75,178.88999938964844,174.66000366210938,178.69000244140625
2022-07-20,178.64999389648438,181.80999755859375,178.39999389648438,181.49000549316406
2022-07-21,180.4499969482422,182.5,178.85000610351562,182.4199981689453
2022-07-22,182.8800048828125,183.25,178.0500030517578,179.50999450683594
2022-07-25,180.0500030517578,180.9199981689453,178.42999267578125,180.44000244140625
2022-07-26,179.77999877929688,180.2100067138672,178.5399932861328,179.3300018310547
2022-07-27,180.47999572753906,184.25,180.0,183.41000366210938
2022-07-28,184.32000732421875,186.13999938964844,181.75999450683594,185.92999267578125
2022-07-29,186.0399932861328,187.72999572753906,185.0399932861328,187.25
2022-08-01,185.7899932861328,188.32000732421875,184.22000122070312,187.17999267578125
2022-08-02,186.47000122070312,189.02000427246094,185.47999572753906,187.0
2022-08-03,188.3000030517578,190.14999389648438,187.63999938964844,189.75
2022-08-04,189.83999633789062,190.0399932861328,188.44000244140625,189.35000610351562
2022-08-05,187.47000122070312,191.02000427246094,187.1699981689453,190.8000030517578
2022-08-08,192.14999389648438,194.6300048828125,191.88999938964844,192.82000732421875
2022-08-09,192.0399932861328,192.1699981689453,189.16000366210938,190.19000244140625
2022-08-10,193.6300048828125,195.9499969482422,193.11000061035156,195.6199951171875
2022-08-11,197.4199981689453,199.52999877929688,196.0399932861328,196.35000610351562
2022-08-12,197.35000610351562,200.42999267578125,196.5800018310547,200.36000061035156
2022-08-15,198.8000030517578,201.16000366210938,198.22000122070312,201.07000732421875
2022-08-16,200.5,201.99000549316406,199.02999877929688,200.99000549316406
2022-08-17,198.72000122070312,199.3300018310547,196.3800048828125,197.61000061035156
2022-08-18,197.8800048828125,199.25,196.89999389648438,198.9199981689453
2022-08-19,196.8300018310547,197.11000061035156,194.07000732421875,194.64999389648438
2022-08-22,191.99000549316406,192.35000610351562,190.00999450683594,190.63999938964844
2022-08-23,190.94000244140625,192.92999267578125,190.38999938964844,190.9499969482422
2022-08-24,190.7899932861328,193.3000030517578,190.16000366210938,192.41000366210938
2022-08-25,193.3800048828125,195.4499969482422,192.97999572753906,195.39999389648438
2022-08-26,195.33999633789062,195.44000244140625,188.66000366210938,188.97999572753906
2022-08-29,186.9499969482422,188.99000549316406,186.52000427246094,187.24000549316406
2022-08-30,187.82000732421875,188.00999450683594,183.5399932861328,184.6199951171875
2022-08-31,184.94000244140625,185.74000549316406,183.19000244140625,183.5
2022-09-01,181.77999877929688,181.88999938964844,178.89999389648438,181.5
2022-09-02,183.60000610351562,183.9499969482422,179.13999938964844,180.08999633789062
2022-09-06,180.7100067138672,181.0800018310547,177.5,178.30999755859375
2022-09-07,177.97000122070312,182.47000122070312,177.92999267578125,182.19000244140625
2022-09-08,180.69000244140625,183.7899932861328,179.6199951171875,183.7100067138672
2022-09-09,185.33999633789062,187.6300048828125,185.10000610351562,187.39999389648438
2022-09-12,188.60000610351562,189.86000061035156,187.97000122070312,189.6699981689453
2022-09-13,184.86000061035156,185.91000366210938,181.5399932861328,182.25
2022-09-14,182.57000732421875,183.32000732421875,180.57000732421875,182.9600067138672
2022-09-15,181.9199981689453,184.69000244140625,180.86000061035156,181.6300048828125
2022-09-16,179.08999633789062,179.67999267578125,176.91000366210938,178.99000549316406
2022-09-19,177.00999450683594,180.75,176.9600067138672,180.52000427246094
2022-09-20,178.77000427246094,178.94000244140625,176.7100067138672,178.05999755859375
2022-09-21,179.3699951171875,181.10000610351562,175.3300018310547,175.33999633789062
2022-09-22,175.0,175.5800018310547,170.74000549316406,171.38999938964844
2022-09-23,169.0,169.19000244140625,165.0,167.30999755859375
2022-09-26,165.47000122070312,168.97000122070312,163.5800018310547,164.1699981689453
2022-09-27,166.30999755859375,167.6300048828125,163.27999877929688,164.72999572753906
2022-09-28,165.75999450683594,170.99000549316406,165.07000732421875,169.94000244140625
2022-09-29,167.77999877929688,167.92999267578125,163.8000030517578,166.1300048828125
2022-09-30,165.77999877929688,169.52000427246094,164.8699951171875,164.9199981689453
2022-10-03,167.33999633789062,170.3000030517578,165.25,169.2899932861328
2022-10-04,172.61000061035156,176.0800018310547,172.52999877929688,176.0
2022-10-05,173.41000366210938,175.3300018310547,171.4199981689453,174.6999969482422
2022-10-06,173.85000610351562,176.1699981689453,172.91000366210938,173.72000122070312
2022-10-07,171.92999267578125,172.47000122070312,167.9199981689453,168.61000061035156
2022-10-10,169.2899932861328,169.57000732421875,166.58999633789062,167.6699981689453
2022-10-11,166.9600067138672,170.11000061035156,164.8000030517578,167.72000122070312
2022-10-12,167.89999389648438,168.4600067138672,165.47999572753906,167.25999450683594
2022-10-13,164.0,172.1999969482422,162.5,171.39999389648438
2022-10-14,172.74000549316406,173.9199981689453,166.7100067138672,166.80999755859375
2022-10-17,170.22000122070312,172.6199951171875,170.11000061035156,172.1300048828125
2022-10-18,175.86000061035156,177.2899932861328,172.69000244140625,174.1699981689453
2022-10-19,172.49000549316406,173.39999389648438,169.3300018310547,171.2100067138672
2022-10-20,171.4199981689453,173.5500030517578,168.47000122070312,169.02999877929688
2022-10-21,169.39999389648438,173.1999969482422,168.19000244140625,172.6999969482422
2022-10-24,173.32000732421875,174.0,171.0500030517578,173.44000244140625
2022-10-25,173.57000732421875,178.89999389648438,173.55999755859375,178.1699981689453
2022-10-26,179.14999389648438,182.3699951171875,178.3300018310547,179.0500030517578
2022-10-27,180.58999633789062,182.0,178.8699951171875,179.08999633789062
2022-10-28,179.8300018310547,183.41000366210938,178.74000549316406,183.16000366210938
2022-10-31,182.27000427246094,184.24000549316406,181.5500030517578,183.3300018310547
2022-11-01,185.24000549316406,185.60000610351562,182.8800048828125,183.5800018310547
2022-11-02,182.83999633789062,185.0,177.42999267578125,177.49000549316406
2022-11-03,175.2899932861328,177.94000244140625,174.11000061035156,176.3000030517578
2022-11-04,178.9199981689453,179.94000244140625,175.47000122070312,178.67999267578125
2022-11-07,179.74000549316406,180.58999633789062,177.67999267578125,179.49000549316406
2022-11-08,180.22999572753906,181.9499969482422,177.36000061035156,179.55999755859375
2022-11-09,178.0,178.6699981689453,174.27999877929688,174.6300048828125
2022-11-10,181.85000610351562,185.4499969482422,181.14999389648438,185.3800048828125
2022-11-11,185.75999450683594,188.83999633789062,185.69000244140625,186.89999389648438
2022-11-14,185.7899932861328,187.7899932861328,184.6300048828125,184.80999755859375
2022-11-15,187.83999633789062,189.55999755859375,186.11000061035156,187.5500030517578
2022-11-16,186.60000610351562,186.63999938964844,183.7100067138672,184.25
2022-11-17,181.6199951171875,182.9499969482422,180.50999450683594,182.5399932861328
2022-11-18,184.58999633789062,185.30999755859375,182.57000732421875,183.72000122070312
2022-11-21,182.77999877929688,183.19000244140625,181.42999267578125,182.75999450683594
2022-11-22,183.74000549316406,184.94000244140625,182.3300018310547,184.7100067138672
2022-11-23,184.2899932861328,185.77999877929688,183.5500030517578,185.19000244140625
2022-11-25,185.08999633789062,186.3699951171875,184.66000366210938,185.5800018310547
2022-11-28,184.1300048828125,184.9199981689453,181.2899932861328,181.83999633789062
2022-11-29,181.9600067138672,183.61000061035156,181.9600067138672,182.3699951171875
2022-11-30,182.6699981689453,187.42999267578125,180.8000030517578,187.3699951171875
2022-12-01,188.14999389648438,189.24000549316406,186.1300048828125,186.9600067138672
2022-12-02,184.3699951171875,188.86000061035156,184.3300018310547,188.0500030517578
2022-12-05,186.86000061035156,187.05999755859375,182.17999267578125,182.8699951171875
2022-12-06,182.8800048828125,182.97999572753906,179.0800018310547,180.07000732421875
2022-12-07,179.75,181.5,179.11000061035156,179.5399932861328
2022-12-08,180.77000427246094,182.6300048828125,179.50999450683594,180.83999633789062
2022-12-09,179.77000427246094,180.80999755859375,178.55999755859375,178.6199951171875
2022-12-12,178.85000610351562,181.08999633789062,178.0,180.72000122070312
2022-12-13,185.72999572753906,186.63999938964844,180.13999938964844,181.3800048828125
2022-12-14,181.30999755859375,182.91000366210938,178.8300018310547,180.19000244140625
2022-12-15,178.02999877929688,178.60000610351562,175.0399932861328,175.67999267578125
2022-12-16,173.8000030517578,175.11000061035156,172.6699981689453,174.3699951171875
2022-12-19,174.61000061035156,175.0500030517578,171.47000122070312,172.00999450683594
2022-12-20,171.6699981689453,174.02000427246094,171.17999267578125,172.9199981689453
2022-12-21,174.4499969482422,176.8000030517578,174.1999969482422,175.89999389648438
2022-12-22,174.3300018310547,174.49000549316406,170.6699981689453,173.60000610351562
2022-12-23,173.47999572753906,174.4499969482422,172.33999633789062,174.38999938964844
2022-12-27,174.36000061035156,174.57000732421875,172.5800018310547,173.22000122070312
2022-12-28,173.17999267578125,174.10000610351562,170.33999633789062,170.52999877929688
2022-12-29,171.72000122070312,175.25,171.39999389648438,174.85000610351562
2022-12-30,173.33999633789062,174.72000122070312,172.61000061035156,174.36000061035156
2023-01-03,175.92999267578125,177.32000732421875,171.89999389648438,173.39999389648438
2023-01-04,174.6199951171875,176.6699981689453,174.27999877929688,175.55999755859375
2023-01-05,174.58999633789062,174.75999450683594,172.38999938964844,173.67999267578125
2023-01-06,175.3000030517578,178.0399932861328,173.8699951171875,177.5800018310547
2023-01-09,179.00999450683594,180.1199951171875,177.64999389648438,177.8800048828125
2023-01-10,177.66000366210938,180.6199951171875,177.3000030517578,180.50999450683594
2023-01-11,181.25999450683594,182.7899932861328,180.67999267578125,182.75999450683594
2023-01-12,183.57000732421875,185.9499969482422,181.9199981689453,185.8300018310547
2023-01-13,184.5,187.33999633789062,184.3300018310547,187.0500030517578
2023-01-17,187.0,187.83999633789062,186.24000549316406,186.82000732421875
2023-01-18,187.4499969482422,188.9600067138672,183.6999969482422,183.8000030517578
2023-01-19,182.72999572753906,183.10000610351562,180.77999877929688,182.0399932861328
2023-01-20,182.7100067138672,185.14999389648438,181.27000427246094,185.0399932861328
2023-01-23,185.42999267578125,188.1199951171875,184.5800018310547,187.3300018310547
2023-01-24,186.58999633789062,187.8300018310547,185.8800048828125,186.92999267578125
2023-01-25,185.41000366210938,187.50999450683594,183.8699951171875,187.4499969482422
2023-01-26,188.97999572753906,189.85000610351562,186.2899932861328,188.55999755859375
2023-01-27,187.97999572753906,190.3000030517578,187.7899932861328,189.5800018310547
2023-01-30,187.83999633789062,189.61000061035156,186.8300018310547,186.94000244140625
2023-01-31,187.4199981689453,191.5800018310547,187.3800048828125,191.47999572753906
2023-02-01,191.19000244140625,196.19000244140625,190.1300048828125,194.49000549316406
2023-02-02,196.00999450683594,199.25999450683594,194.35000610351562,198.32000732421875
2023-02-03,196.11000061035156,199.1300048828125,195.6999969482422,196.99000549316406
2023-02-06,195.64999389648438,196.3800048828125,193.3699951171875,194.13999938964844
2023-02-07,193.41000366210938,196.10000610351562,191.64999389648438,195.5800018310547
2023-02-08,194.36000061035156,195.3699951171875,192.1999969482422,192.72000122070312
2023-02-09,194.22999572753906,195.1199951171875,189.42999267578125,189.92999267578125
2023-02-10,189.27999877929688,190.6300048828125,188.52999877929688,190.30999755859375
2023-02-13,190.50999450683594,192.86000061035156,189.30999755859375,192.60000610351562
2023-02-14,191.27999877929688,193.9499969482422,190.0800018310547,192.50999450683594
2023-02-15,190.97999572753906,194.5500030517578,190.52999877929688,194.4600067138672
2023-02-16,191.8000030517578,194.8699951171875,191.25,192.60000610351562
2023-02-17,191.8800048828125,193.3699951171875,190.97000122070312,193.1300048828125
2023-02-21,190.75,191.33999633789062,187.24000549316406,187.42999267578125
2023-02-22,187.8300018310547,189.14999389648438,186.75,187.94000244140625
2023-02-23,189.35000610351562,190.3000030517578,186.6999969482422,189.27999877929688
2023-02-24,186.64999389648438,187.77999877929688,185.77999877929688,187.50999450683594
2023-02-27,189.1300048828125,190.1999969482422,187.60000610351562,188.1699981689453
2023-02-28,188.1199951171875,190.02000427246094,188.07000732421875,188.17999267578125
2023-03-01,188.19000244140625,189.49000549316406,187.19000244140625,188.4199981689453
2023-03-02,186.86000061035156,189.3000030517578,186.1199951171875,188.8699951171875
2023-03-03,189.6699981689453,191.92999267578125,188.4199981689453,191.5
2023-03-06,191.55999755859375,191.74000549316406,187.89999389648438,188.6999969482422
2023-03-07,188.64999389648438,189.07000732421875,186.22000122070312,186.50999450683594
2023-03-08,186.7899932861328,187.61000061035156,185.1199951171875,186.60000610351562
2023-03-09,186.72999572753906,187.27000427246094,181.27999877929688,181.41000366210938
2023-03-10,180.38999938964844,180.38999938964844,174.25999450683594,176.17999267578125
2023-03-13,172.52000427246094,176.39999389648438,171.07000732421875,173.30999755859375
2023-03-14,178.60000610351562,179.25999450683594,174.61000061035156,176.52000427246094
2023-03-15,171.92999267578125,173.91000366210938,170.3800048828125,173.61000061035156
2023-03-16,171.47000122070312,177.3800048828125,170.5,175.97999572753906
2023-03-17,174.0399932861328,174.75999450683594,170.86000061035156,171.22999572753906
2023-03-20,173.0500030517578,175.3699951171875,172.52999877929688,173.4499969482422
2023-03-21,176.5500030517578,178.17999267578125,175.9600067138672,176.64999389648438
2023-03-22,176.52000427246094,177.35000610351562,171.52999877929688,171.63999938964844
2023-03-23,172.27999877929688,174.38999938964844,168.7100067138672,170.25
2023-03-24,168.75,172.11000061035156,167.4600067138672,171.7899932861328
2023-03-27,173.83999633789062,174.72999572753906,172.36000061035156,173.6999969482422
2023-03-28,173.10000610351562,174.50999450683594,172.69000244140625,173.4499969482422
2023-03-29,175.33999633789062,175.5500030517578,173.57000732421875,175.4199981689453
2023-03-30,176.8800048828125,177.30999755859375,174.4499969482422,175.17999267578125
2023-03-31,176.39999389648438,178.63999938964844,176.3699951171875,178.39999389648438
2023-04-03,178.9499969482422,179.77999877929688,176.49000549316406,178.47999572753906
2023-04-04,178.9199981689453,179.10000610351562,174.32000732421875,175.35000610351562
2023-04-05,174.25,174.8300018310547,172.52999877929688,173.6300048828125
2023-04-06,173.72000122070312,174.4600067138672,172.67999267578125,173.88999938964844
2023-04-10,173.07000732421875,175.8800048828125,173.02999877929688,175.75
2023-04-11,176.57000732421875,177.97000122070312,176.1199951171875,177.13999938964844
2023-04-12,178.82000732421875,178.97999572753906,175.5800018310547,175.83999633789062
2023-04-13,176.5399932861328,178.69000244140625,175.92999267578125,178.1699981689453
2023-04-14,178.3300018310547,179.22000122070312,175.33999633789062,176.50999450683594
2023-04-17,176.97000122070312,178.86000061035156,176.75,178.77999877929688
2023-04-18,179.58999633789062,179.6300048828125,176.94000244140625,178.02000427246094
2023-04-19,177.0800018310547,178.7899932861328,176.5800018310547,178.25
2023-04-20,177.14999389648438,178.42999267578125,176.52000427246094,177.3300018310547
2023-04-21,177.80999755859375,177.9600067138672,175.86000061035156,177.55999755859375
2023-04-24,177.3800048828125,178.4499969482422,176.5,177.44000244140625
2023-04-25,175.6300048828125,175.94000244140625,173.00999450683594,173.05999755859375
2023-04-26,172.22999572753906,173.39999389648438,171.0,171.38999938964844
2023-04-27,172.02999877929688,173.86000061035156,170.94000244140625,173.67999267578125
2023-04-28,173.2899932861328,175.8300018310547,173.17999267578125,175.1999969482422
2023-05-01,175.0,177.33999633789062,174.75999450683594,175.3000030517578
2023-05-02,174.39999389648438,174.4499969482422,169.9199981689453,171.6999969482422
2023-05-03,172.22000122070312,175.6999969482422,172.19000244140625,172.3300018310547
2023-05-04,171.32000732421875,171.55999755859375,168.77999877929688,170.39999389648438
2023-05-05,173.2899932861328,175.10000610351562,173.10000610351562,174.4499969482422
2023-05-08,175.25999450683594,175.5500030517578,173.1300048828125,174.0500030517578
2023-05-09,172.97999572753906,174.27000427246094,172.16000366210938,173.52999877929688
2023-05-10,175.9600067138672,176.02000427246094,172.72000122070312,174.41000366210938
2023-05-11,173.22000122070312,173.77999877929688,172.11000061035156,173.07000732421875
2023-05-12,173.64999389648438,174.2100067138672,171.64999389648438,172.72000122070312
2023-05-15,173.30999755859375,175.7100067138672,172.82000732421875,174.8300018310547
2023-05-16,173.61000061035156,174.80999755859375,172.22999572753906,172.27999877929688
2023-05-17,173.42999267578125,176.5,172.16000366210938,176.1199951171875
2023-05-18,175.55999755859375,177.57000732421875,175.02000427246094,177.19000244140625
2023-05-19,178.50999450683594,178.88999938964844,175.25,176.11000061035156
2023-05-22,176.6199951171875,179.02000427246094,176.0399932861328,178.25999450683594
2023-05-23,177.91000366210938,180.52999877929688,177.3800048828125,177.4199981689453
2023-05-24,176.5500030517578,176.74000549316406,174.6699981689453,175.5399932861328
2023-05-25,175.25,175.52999877929688,172.6999969482422,174.1699981689453
2023-05-26,174.3000030517578,176.3800048828125,174.02000427246094,176.14999389648438
2023-05-30,176.7100067138672,177.5500030517578,174.75999450683594,175.5
2023-05-31,174.69000244140625,176.00999450683594,172.36000061035156,173.77000427246094
2023-06-01,173.86000061035156,176.24000549316406,172.92999267578125,175.64999389648438
2023-06-02,178.00999450683594,182.08999633789062,177.4499969482422,182.02000427246094
2023-06-05,181.25999450683594,181.25999450683594,178.44000244140625,179.5800018310547
2023-06-06,178.92999267578125,184.9600067138672,178.92999267578125,184.30999755859375
2023-06-07,184.9600067138672,187.77000427246094,184.9600067138672,187.24000549316406
2023-06-08,186.75,187.3800048828125,184.91000366210938,186.5399932861328
2023-06-09,186.32000732421875,186.61000061035156,184.4499969482422,185.02999877929688
2023-06-12,185.22999572753906,186.67999267578125,184.22000122070312,185.8000030517578
2023-06-13,186.44000244140625,188.97999572753906,186.27000427246094,187.92999267578125
2023-06-14,188.32000732421875,189.24000549316406,184.5500030517578,185.91000366210938
2023-06-15,185.0800018310547,187.57000732421875,184.91000366210938,187.44000244140625
2023-06-16,187.9499969482422,188.5500030517578,185.08999633789062,185.94000244140625
2023-06-20,185.16000366210938,185.57000732421875,183.75999450683594,185.1300048828125
2023-06-21,184.44000244140625,185.91000366210938,183.58999633789062,184.6999969482422
2023-06-22,184.1999969482422,184.25,182.49000549316406,183.3300018310547
2023-06-23,180.77000427246094,182.41000366210938,180.0500030517578,180.57000732421875
2023-06-26,180.44000244140625,182.74000549316406,180.3699951171875,180.75
2023-06-27,181.1999969482422,183.99000549316406,180.39999389648438,183.36000061035156
2023-06-28,182.99000549316406,184.4199981689453,182.1199951171875,184.25999450683594
2023-06-29,184.72000122070312,187.0800018310547,184.42999267578125,186.3800048828125
2023-06-30,188.25999450683594,188.42999267578125,186.91000366210938,187.27000427246094
2023-07-03,186.91000366210938,188.83999633789062,186.74000549316406,187.64999389648438
2023-07-05,187.1300048828125,187.2100067138672,185.44000244140625,185.77999877929688
2023-07-06,183.6300048828125,183.7100067138672,180.72000122070312,182.77999877929688
2023-07-07,182.97999572753906,186.49000549316406,182.92999267578125,184.7100067138672
2023-07-10,184.5800018310547,188.0500030517578,184.16000366210938,187.8699951171875
2023-07-11,188.47999572753906,190.0800018310547,187.69000244140625,189.8000030517578
2023-07-12,192.75999450683594,193.0500030517578,191.3699951171875,191.8699951171875
2023-07-13,192.50999450683594,193.69000244140625,191.8000030517578,193.4199981689453
2023-07-14,193.33999633789062,193.49000549316406,190.2899932861328,191.52999877929688
2023-07-17,191.33999633789062,194.36000061035156,191.13999938964844,193.5800018310547
2023-07-18,193.6999969482422,196.38999938964844,193.49000549316406,195.97000122070312
2023-07-19,196.6999969482422,197.66000366210938,195.92999267578125,196.8000030517578
2023-07-20,196.94000244140625,196.94000244140625,194.27000427246094,195.0800018310547
2023-07-21,196.38999938964844,196.6199951171875,194.08999633789062,194.4600067138672
2023-07-24,194.55999755859375,196.25999450683594,193.99000549316406,194.94000244140625
2023-07-25,194.5800018310547,196.2100067138672,194.4199981689453,194.9199981689453
2023-07-26,194.77000427246094,197.16000366210938,194.7100067138672,196.4600067138672
2023-07-27,197.6300048828125,197.89999389648438,193.17999267578125,193.9199981689453
2023-07-28,196.02000427246094,196.9499969482422,195.5,196.42999267578125
2023-07-31,196.92999267578125,198.75,196.9199981689453,198.7100067138672
2023-08-01,197.42999267578125,197.94000244140625,195.77999877929688,197.8000030517578
2023-08-02,195.58999633789062,196.08999633789062,194.08999633789062,195.11000061035156
2023-08-03,194.3000030517578,195.63999938964844,193.05999755859375,194.55999755859375
2023-08-04,194.82000732421875,196.30999755859375,193.7100067138672,194.1699981689453
2023-08-07,194.66000366210938,195.05999755859375,192.67999267578125,194.3000030517578
2023-08-08,192.13999938964844,193.2899932861328,190.52000427246094,193.0800018310547
2023-08-09,192.8699951171875,192.8800048828125,190.75,191.57000732421875
2023-08-10,192.24000549316406,194.1199951171875,189.88999938964844,190.72000122070312
2023-08-11,189.9199981689453,191.69000244140625,189.74000549316406,190.99000549316406
2023-08-14,189.94000244140625,190.6999969482422,188.63999938964844,190.66000366210938
2023-08-15,189.52000427246094,189.63999938964844,188.0399932861328,188.13999938964844
2023-08-16,187.99000549316406,189.05999755859375,185.80999755859375,185.83999633789062
2023-08-17,186.33999633789062,186.74000549316406,183.6300048828125,183.64999389648438
2023-08-18,182.2100067138672,185.25,181.94000244140625,184.64999389648438
2023-08-21,184.6999969482422,185.27999877929688,183.07000732421875,184.3800048828125
2023-08-22,185.0399932861328,185.5500030517578,183.22000122070312,183.8300018310547
2023-08-23,184.0,186.11000061035156,183.42999267578125,185.7899932861328
2023-08-24,185.25,186.33999633789062,183.1999969482422,183.22000122070312
2023-08-25,184.05999755859375,185.0,181.61000061035156,184.0
2023-08-28,184.83999633789062,186.75,184.82000732421875,185.63999938964844
2023-08-29,185.5399932861328,188.3699951171875,184.57000732421875,188.22999572753906
2023-08-30,187.72999572753906,189.61000061035156,187.3300018310547,188.94000244140625
2023-08-31,189.1999969482422,190.25999450683594,188.52999877929688,188.61000061035156
2023-09-01,190.07000732421875,191.86000061035156,189.85000610351562,190.85000610351562
2023-09-05,189.64999389648438,189.89999389648438,186.77000427246094,186.8300018310547
2023-09-06,187.05999755859375,188.08999633789062,185.08999633789062,186.1300048828125
2023-09-07,185.13999938964844,185.3800048828125,183.58999633789062,184.3300018310547
2023-09-08,184.55999755859375,184.8300018310547,183.4499969482422,183.9199981689453
2023-09-11,185.25999450683594,185.72000122070312,184.1999969482422,184.36000061035156
2023-09-12,184.0399932861328,185.33999633789062,183.74000549316406,184.17999267578125
2023-09-13,184.5,184.8800048828125,182.38999938964844,182.97000122070312
2023-09-14,184.52999877929688,186.07000732421875,184.24000549316406,185.5500030517578
2023-09-15,184.7899932861328,185.07000732421875,182.7899932861328,183.61000061035156
2023-09-18,183.6999969482422,183.75999450683594,182.3699951171875,182.38999938964844
2023-09-19,182.49000549316406,183.3000030517578,181.07000732421875,181.67999267578125
2023-09-20,182.39999389648438,183.50999450683594,179.82000732421875,179.86000061035156
2023-09-21,178.5,178.75999450683594,177.07000732421875,177.07000732421875
2023-09-22,177.55999755859375,178.3699951171875,176.55999755859375,176.6699981689453
2023-09-25,175.69000244140625,177.86000061035156,175.5399932861328,177.4600067138672
2023-09-26,175.5,177.02000427246094,174.2899932861328,174.36000061035156
2023-09-27,175.4499969482422,176.92999267578125,174.4600067138672,175.99000549316406
2023-09-28,176.08999633789062,178.57000732421875,175.97000122070312,177.5800018310547
2023-09-29,178.97000122070312,179.16000366210938,176.14999389648438,176.74000549316406
2023-10-02,176.3300018310547,176.72999572753906,173.14999389648438,174.07000732421875
2023-10-03,172.9499969482422,173.5,170.3699951171875,171.13999938964844
2023-10-04,171.00999450683594,171.61000061035156,169.08999633789062,171.22000122070312
2023-10-05,170.8000030517578,171.89999389648438,169.94000244140625,171.35000610351562
2023-10-06,170.3699951171875,173.88999938964844,169.50999450683594,173.0
2023-10-09,171.83999633789062,174.5500030517578,171.77000427246094,174.0
2023-10-10,174.30999755859375,177.0399932861328,174.27999877929688,175.97000122070312
2023-10-11,176.1199951171875,177.22999572753906,174.3800048828125,175.6699981689453
2023-10-12,175.8800048828125,175.8800048828125,170.7899932861328,171.6999969482422
2023-10-13,172.35000610351562,172.6999969482422,169.69000244140625,170.27000427246094
2023-10-16,171.74000549316406,173.38999938964844,171.02000427246094,173.02000427246094
2023-10-17,171.94000244140625,176.4199981689453,171.89999389648438,174.9499969482422
2023-10-18,173.63999938964844,173.66000366210938,171.0,171.35000610351562
2023-10-19,170.86000061035156,172.14999389648438,168.36000061035156,168.6199951171875
